iter	RMSE
4304	0.01809000392
4305	0.01808258276
4306	0.01808243465
4307	0.01807326441
4308	0.01807074171
4309	0.01806032456
4310	0.01805973567
4311	0.01805914974
4312	0.01805237125
4313	0.01805165632
4314	0.01803907411
4315	0.01802818673
4316	0.01802263135
4317	0.0180189289
4318	0.0180187087
4319	0.01800982419
4320	0.01799814026
4321	0.01798718308
4322	0.01798284389
4323	0.0179780197
4324	0.01797543944
4325	0.01797527143
4326	0.01796488758
4327	0.01796002069
4328	0.01795967534
4329	0.01795722555
4330	0.01795355532
4331	0.01794261793
4332	0.01793557907
4333	0.01793102199
4334	0.01793087357
4335	0.01792009339
4336	0.01791920774
4337	0.01791165801
4338	0.01790506718
4339	0.01789921619
4340	0.01789456555
4341	0.01788359647
4342	0.01788021052
4343	0.01787231117
4344	0.01786915717
4345	0.01786669994
4346	0.01786248198
4347	0.01786232096
4348	0.01786059987
4349	0.01785411079
4350	0.0178450734
4351	0.0178342046
4352	0.01782995731
4353	0.01782982131
4354	0.01782254122
4355	0.01781949075
4356	0.0178105011
4357	0.01780543736
4358	0.01780441149
4359	0.01779577669
4360	0.01778939274
4361	0.01778178493
4362	0.01777649711
4363	0.01776993884
4364	0.01776516635
4365	0.01776421765
4366	0.01776377582
4367	0.01775616482
4368	0.01774895806
4369	0.01774526691
4370	0.01773859914
4371	0.0177287038
4372	0.01772398715
4373	0.01771940255
4374	0.01771342806
4375	0.01771318433
4376	0.01770320916
4377	0.01769852836
4378	0.01768962986
4379	0.01768131812
4380	0.0176804627
4381	0.01767329756
4382	0.01766677002
4383	0.0176609078
4384	0.01766059722
4385	0.01765098611
4386	0.01764196314
4387	0.01764181698
4388	0.01763620721
4389	0.01763227958
4390	0.01762239675
4391	0.01761667641
4392	0.01761550338
4393	0.01760622934
4394	0.01760232264
4395	0.01759999834
4396	0.01759490258
4397	0.01759007169
4398	0.01758450279
4399	0.01757394515
4400	0.01757289153
4401	0.01756593413
4402	0.0175657902
4403	0.01755246146
4404	0.0175497272
4405	0.01754957057
4406	0.01754367283
4407	0.01753906479
4408	0.01753198592
4409	0.01752648806
4410	0.01752162946
4411	0.01751545842
4412	0.01750795965
4413	0.0175011522
4414	0.01749507636
4415	0.01749034712
4416	0.01749019123
4417	0.01748673416
4418	0.01747919869
4419	0.01746864904
4420	0.01746128985
4421	0.01745723794
4422	0.01745301126
4423	0.01745134107
4424	0.01744935365
4425	0.01744477723
4426	0.01743080787
4427	0.01743003548
4428	0.01742391364
4429	0.01741608915
4430	0.0174126185
4431	0.0174042018
4432	0.01740243893
4433	0.01740167756
4434	0.01739326114
4435	0.01738909733
4436	0.01738767741
4437	0.01737740213
4438	0.0173715623
4439	0.01736014465
4440	0.01734992944
4441	0.01734186823
4442	0.01734076488
4443	0.01733095725
4444	0.01732313275
4445	0.01731623006
4446	0.01730974773
4447	0.01729926443
4448	0.01729337722
4449	0.01728928915
4450	0.01728231589
4451	0.01727199634
4452	0.01726644702
4453	0.01726630634
4454	0.01726282771
4455	0.01725721564
4456	0.01725198371
4457	0.01724712427
4458	0.0172442585
4459	0.0172436763
4460	0.01723891772
4461	0.0172327024
4462	0.01722327946
4463	0.01721904778
4464	0.01721606543
4465	0.0172159111
4466	0.0172107285
4467	0.01720223956
4468	0.01719668516
4469	0.01718750557
4470	0.01718737277
4471	0.01717945416
4472	0.01717376685
4473	0.01716857382
4474	0.01716367288
4475	0.017160646
4476	0.01715773124
4477	0.01715227835
4478	0.01714796757
4479	0.01713986295
4480	0.01713014552
4481	0.01712427019
4482	0.01711687547
4483	0.01711665909
4484	0.01710675644
4485	0.0171021709
4486	0.01709554714
4487	0.01709004078
4488	0.01708846719
4489	0.01708511332
4490	0.01708246812
4491	0.01707608017
4492	0.01707231556
4493	0.01706626155
4494	0.01705992979
4495	0.01705479462
4496	0.01704647499
4497	0.01704037123
4498	0.01703090659
4499	0.01702566194
4500	0.01701672806
4501	0.01700661261
4502	0.01699648432
4503	0.01699371714
4504	0.01699290016
4505	0.01698841888
4506	0.01697851275
4507	0.01697301546
4508	0.01697155794
4509	0.01696576602
4510	0.01695898821
4511	0.01695398538
4512	0.01695097963
4513	0.01695029838
4514	0.01693846641
4515	0.01693255763
4516	0.01692539013
4517	0.01691842798
4518	0.01691490193
4519	0.01691445433
4520	0.01691018338
4521	0.01689979018
4522	0.01689560105
4523	0.01688462984
4524	0.01688138521
4525	0.01687561289
4526	0.01687528924
4527	0.0168709085
4528	0.01686256132
4529	0.01685087236
4530	0.01684401527
4531	0.0168401341
4532	0.01683424546
4533	0.01683411815
4534	0.01683398236
4535	0.01682689883
4536	0.0168214813
4537	0.01680994799
4538	0.01680120051
4539	0.01680090993
4540	0.01679635358
4541	0.01679272153
4542	0.01678967485
4543	0.01678905193
4544	0.01678408884
4545	0.01678394944
4546	0.01677541718
4547	0.01677525852
4548	0.01677512675
4549	0.01676741791
4550	0.01675961639
4551	0.01675334715
4552	0.01674442656
4553	0.0167437626
4554	0.0167366587
4555	0.016731093
4556	0.01672484861
4557	0.01671918676
4558	0.01671714609
4559	0.01671579355
4560	0.0167156684
4561	0.01671342782
4562	0.01670671651
4563	0.01670649938
4564	0.01669784668
4565	0.01669771641
4566	0.01669759655
4567	0.01669384551
4568	0.01669296829
4569	0.0166815985
4570	0.01667500664
4571	0.0166734339
4572	0.01666409324
4573	0.01665673807
4574	0.0166456071
4575	0.0166375717
4576	0.0166301463
4577	0.01661977453
4578	0.01661773122
4579	0.01661471222
4580	0.01661266979
4581	0.01660897405
4582	0.01660180934
4583	0.01659594155
4584	0.01659352099
4585	0.01659034908
4586	0.01658777614
4587	0.01657729366
4588	0.01656915288
4589	0.01656657166
4590	0.01656004796
4591	0.0165556867
4592	0.01654824322
4593	0.01654810048
4594	0.01654780434
4595	0.01654060429
4596	0.01653771125
4597	0.01653756866
4598	0.01653739355
4599	0.01653047095
4600	0.01652541178
4601	0.01651838207
4602	0.01651822261
4603	0.0165162675
4604	0.01651156526
4605	0.01650678968
4606	0.01649782999
4607	0.01649759502
4608	0.01649376851
4609	0.01649095545
4610	0.01648569798
4611	0.01647713405
4612	0.01646713522
4613	0.01645897287
4614	0.01645140754
4615	0.01644031641
4616	0.01643766428
4617	0.01643243378
4618	0.01643151418
4619	0.01643099336
4620	0.01642435093
4621	0.01642415145
4622	0.01641976727
4623	0.01641587403
4624	0.0164145581
4625	0.01640627957
4626	0.01640418018
4627	0.01639988181
4628	0.01639309791
4629	0.01638773258
4630	0.01638262893
4631	0.01638026151
4632	0.01637843845
4633	0.01637575876
4634	0.01636875357
4635	0.01636106926
4636	0.01635908018
4637	0.01635654391
4638	0.01635335198
4639	0.01634560436
4640	0.01633876446
4641	0.01633229765
4642	0.01632597896
4643	0.01631935794
4644	0.01631630035
4645	0.01630954791
4646	0.01630372608
4647	0.0162970258
4648	0.01628948891
4649	0.01628784774
4650	0.01628214001
4651	0.01627548216
4652	0.01626777463
4653	0.01626582512
4654	0.0162618521
4655	0.01625854101
4656	0.0162515823
4657	0.01624836207
4658	0.01624449367
4659	0.01624063507
4660	0.01623569873
4661	0.01623036364
4662	0.0162259917
4663	0.01622034016
4664	0.01621873942
4665	0.01621293647
4666	0.01620035228
4667	0.01618952326
4668	0.0161774621
4669	0.01617173905
4670	0.01616710817
4671	0.01616562932
4672	0.01616390881
4673	0.01616314758
4674	0.01615755246
4675	0.01615388535
4676	0.01614913297
4677	0.01614548558
4678	0.01614438147
4679	0.01614016103
4680	0.0161316261
4681	0.01612997459
4682	0.01612748299
4683	0.01612424585
4684	0.01612281997
4685	0.01612265757
4686	0.01612044622
4687	0.01611236331
4688	0.0161001766
4689	0.01609867882
4690	0.01609444953
4691	0.01608767913
4692	0.01608144871
4693	0.0160730351
4694	0.01606911202
4695	0.01606858112
4696	0.01606473068
4697	0.01606046452
4698	0.01605449032
4699	0.01605059141
4700	0.01604745041
4701	0.01604164477
4702	0.01603112349
4703	0.01602847461
4704	0.01601755674
4705	0.01601028178
4706	0.01600777605
4707	0.01600043653
4708	0.01598898733
4709	0.01598831617
4710	0.0159860964
4711	0.01598289508
4712	0.01597759941
4713	0.01596645571
4714	0.01596021411
4715	0.0159600868
4716	0.01595428568
4717	0.01595411523
4718	0.01594462078
4719	0.01594313298
4720	0.01593593167
4721	0.01592920325
4722	0.01592874839
4723	0.01592860345
4724	0.0159240578
4725	0.0159185786
4726	0.0159139567
4727	0.01590725865
4728	0.01589804526
4729	0.01589568761
4730	0.01589380166
4731	0.01588885663
4732	0.01588109202
4733	0.01588095017
4734	0.01587921518
4735	0.01587564707
4736	0.01586788619
4737	0.01586775375
4738	0.01586373067
4739	0.01585869314
4740	0.01585181312
4741	0.01585110014
4742	0.01584659142
4743	0.01584361407
4744	0.01584084665
4745	0.01583624082
4746	0.01583212857
4747	0.01582082562
4748	0.01581611863
4749	0.01580851833
4750	0.01580826213
4751	0.01580456294
4752	0.01579656569
4753	0.01579633477
4754	0.01579387036
4755	0.01579065057
4756	0.01578708269
4757	0.01578689444
4758	0.01577718564
4759	0.01576725447
4760	0.01575867224
4761	0.01574981802
4762	0.01574932432
4763	0.01574499848
4764	0.01574040904
4765	0.01573504501
4766	0.01573290399
4767	0.01573054597
4768	0.01572374707
4769	0.0157227068
4770	0.01572250603
4771	0.01572192192
4772	0.01571745269
4773	0.01571407152
4774	0.01571171995
4775	0.01571122114
4776	0.01570894114
4777	0.01570603276
4778	0.01569726317
4779	0.01569066322
4780	0.01568418478
4781	0.01568280522
4782	0.01567852532
4783	0.01567028455
4784	0.01566267413
4785	0.01565431463
4786	0.01564860027
4787	0.01564460621
4788	0.01564446759
4789	0.01564027982
4790	0.01563251488
4791	0.01562164986
4792	0.01562154495
4793	0.01561407739
4794	0.01560538581
4795	0.01559825811
4796	0.01559427282
4797	0.01558393127
4798	0.01557945091
4799	0.01557506279
4800	0.01556564123
4801	0.01556035555
4802	0.01555459177
4803	0.01555086258
4804	0.0155465985
4805	0.01553837602
4806	0.01552649917
4807	0.01552205879
4808	0.01551752905
4809	0.01551362436
4810	0.01550815082
4811	0.01550417695
4812	0.01550294866
4813	0.01550044404
4814	0.01549623544
4815	0.01549102668
4816	0.01548686474
4817	0.01547946564
4818	0.01547488805
4819	0.0154658394
4820	0.0154600846
4821	0.01545544836
4822	0.01544910904
4823	0.01544660086
4824	0.01543945663
4825	0.01543935398
4826	0.01543872376
4827	0.01543588499
4828	0.01543568888
4829	0.01542748683
4830	0.01542238327
4831	0.01541661143
4832	0.01541149625
4833	0.01540472344
4834	0.01540327429
4835	0.01539867185
4836	0.01539853884
4837	0.015383789
4838	0.01537703951
4839	0.01537170959
4840	0.01536667679
4841	0.01535865689
4842	0.01535548317
4843	0.01535512554
4844	0.01535171247
4845	0.01535160624
4846	0.01534771455
4847	0.0153450985
4848	0.01534410809
4849	0.01534396289
4850	0.01533988645
4851	0.01533883869
4852	0.01533303279
4853	0.01533225665
4854	0.01532804732
4855	0.01532251449
4856	0.01531462773
4857	0.01530852783
4858	0.01530627867
4859	0.0153017026
4860	0.01529748539
4861	0.01529124291
4862	0.01528663106
4863	0.01528291416
4864	0.01528278536
4865	0.01527421267
4866	0.01526981707
4867	0.01526765585
4868	0.01526427382
4869	0.01526251656
4870	0.01526110872
4871	0.01525391312
4872	0.01525379913
4873	0.01524884693
4874	0.01524859306
4875	0.01524149165
4876	0.01524066785
4877	0.01523415786
4878	0.01522937498
4879	0.01522892932
4880	0.01521486578
4881	0.01521063961
4882	0.01520434624
4883	0.01520390165
4884	0.01520010424
4885	0.01519269347
4886	0.01518907626
4887	0.01518618126
4888	0.01518234724
4889	0.01517889693
4890	0.01517728145
4891	0.01516942115
4892	0.01516576407
4893	0.01516244444
4894	0.01516233185
4895	0.01516058841
4896	0.01515276674
4897	0.01514779177
4898	0.01513918242
4899	0.01513104839
4900	0.01512914452
4901	0.01512782252
4902	0.01512508375
4903	0.01511978692
4904	0.01511232114
4905	0.01510580425
4906	0.01510026966
4907	0.01509607872
4908	0.01509597117
4909	0.01509341627
4910	0.01509125956
4911	0.0150896944
4912	0.01508594069
4913	0.01508008539
4914	0.01507542692
4915	0.0150673487
4916	0.01505926272
4917	0.01505708846
4918	0.01505331913
4919	0.01504450376
4920	0.01504380726
4921	0.01504227235
4922	0.01503194589
4923	0.01503031357
4924	0.01502719636
4925	0.01502209088
4926	0.01501967113
4927	0.01501892377
4928	0.01501219583
4929	0.01500853531
4930	0.01500575347
4931	0.01500126732
4932	0.01499130579
4933	0.01498676811
4934	0.01498549243
4935	0.0149782786
4936	0.01496778889
4937	0.01496568216
4938	0.01495741915
4939	0.01495103153
4940	0.0149457872
4941	0.01494565073
4942	0.01494071309
4943	0.01493565958
4944	0.01492939977
4945	0.01492216927
4946	0.01491724286
4947	0.01491586621
4948	0.01491400244
4949	0.01490583918
4950	0.01490259887
4951	0.01490088833
4952	0.01490073418
4953	0.01489761545
4954	0.01489344877
4955	0.01489042401
4956	0.01488173741
4957	0.01487475173
4958	0.01487460441
4959	0.01487448649
4960	0.01487276967
4961	0.01487266591
4962	0.01487088753
4963	0.01486648662
4964	0.01486393063
4965	0.01486068347
4966	0.0148605736
4967	0.01485813632
4968	0.01485672981
4969	0.01485335368
4970	0.01484745563
4971	0.01484696537
4972	0.01484592947
4973	0.01484531944
4974	0.01484522728
4975	0.01483711716
4976	0.01483437801
4977	0.01483382773
4978	0.0148272093
4979	0.01482216718
4980	0.01481999832
4981	0.01481580115
4982	0.01481134463
4983	0.01480197396
4984	0.01479825092
4985	0.01479817055
4986	0.01478856964
4987	0.01478681724
4988	0.01478150197
4989	0.01477997474
4990	0.01477863896
4991	0.01477161503
4992	0.01477132388
4993	0.01477123594
4994	0.01476827646
4995	0.01476041383
4996	0.01475672771
4997	0.01475523611
4998	0.0147509776
4999	0.01474513753
